2.022330000000000041e+02,9.911993999999999971e+00
2.022390000000000043e+02,9.950302000000000646e+00
2.022450000000000045e+02,9.931148000000000309e+00
2.022510000000000048e+02,9.950302000000000646e+00
2.022560000000000002e+02,9.959877999999999787e+00
2.022620000000000005e+02,9.940725000000000477e+00
2.022680000000000007e+02,9.959877999999999787e+00
2.022740000000000009e+02,9.931148000000000309e+00
2.022800000000000011e+02,9.940725000000000477e+00
2.022860000000000014e+02,9.950302000000000646e+00
2.022920000000000016e+02,9.902418000000000831e+00
2.022969999999999970e+02,9.911993999999999971e+00
2.023029999999999973e+02,9.950302000000000646e+00
2.023089999999999975e+02,1.004607000000000028e+01
2.023149999999999977e+02,9.969454999999999956e+00
2.023209999999999980e+02,1.001733899999999977e+01
2.023269999999999982e+02,9.940725000000000477e+00
2.023329999999999984e+02,1.002691599999999994e+01
2.023389999999999986e+02,9.921571000000000140e+00
2.023439999999999941e+02,9.950302000000000646e+00
2.023499999999999943e+02,1.000776199999999960e+01
2.023559999999999945e+02,9.921571000000000140e+00
2.023619999999999948e+02,9.931148000000000309e+00
2.023679999999999950e+02,9.921571000000000140e+00
2.023739999999999952e+02,9.921571000000000140e+00
2.023799999999999955e+02,9.969454999999999956e+00
2.023859999999999957e+02,9.959877999999999787e+00
2.023909999999999911e+02,9.892841000000000662e+00
2.023969999999999914e+02,9.911993999999999971e+00
2.024029999999999916e+02,9.979032000000000124e+00
2.024089999999999918e+02,9.911993999999999971e+00
2.024149999999999920e+02,1.004607000000000028e+01
2.024209999999999923e+02,9.979032000000000124e+00
2.024269999999999925e+02,9.940725000000000477e+00
2.024319999999999879e+02,9.902418000000000831e+00
2.024379999999999882e+02,9.921571000000000140e+00
2.024439999999999884e+02,9.911993999999999971e+00
2.024499999999999886e+02,9.911993999999999971e+00
2.024559999999999889e+02,9.921571000000000140e+00
2.024610000000000127e+02,9.940725000000000477e+00
2.024670000000000130e+02,9.931148000000000309e+00
2.024730000000000132e+02,9.940725000000000477e+00
2.024790000000000134e+02,1.001733899999999977e+01
2.024850000000000136e+02,9.998186000000000462e+00
2.024910000000000139e+02,1.000776199999999960e+01
2.024970000000000141e+02,9.911993999999999971e+00
2.025029999999999859e+02,9.950302000000000646e+00
2.025089999999999861e+02,9.921571000000000140e+00
2.025140000000000100e+02,9.998186000000000462e+00
2.025200000000000102e+02,9.902418000000000831e+00
2.025260000000000105e+02,9.979032000000000124e+00
2.025320000000000107e+02,9.921571000000000140e+00
2.025380000000000109e+02,9.950302000000000646e+00
2.025440000000000111e+02,9.931148000000000309e+00
2.025500000000000114e+02,9.988609000000000293e+00
2.025550000000000068e+02,9.988609000000000293e+00
2.025610000000000070e+02,9.892841000000000662e+00
2.025670000000000073e+02,9.931148000000000309e+00
2.025730000000000075e+02,9.873687000000000324e+00
2.025790000000000077e+02,9.988609000000000293e+00
2.025850000000000080e+02,9.998186000000000462e+00
2.025910000000000082e+02,9.911993999999999971e+00
2.025960000000000036e+02,9.940725000000000477e+00
2.026020000000000039e+02,9.921571000000000140e+00
2.026080000000000041e+02,9.940725000000000477e+00
2.026140000000000043e+02,1.002691599999999994e+01
2.026200000000000045e+02,9.959877999999999787e+00
2.026260000000000048e+02,9.950302000000000646e+00
2.026320000000000050e+02,9.940725000000000477e+00
2.026380000000000052e+02,9.940725000000000477e+00
2.026430000000000007e+02,9.931148000000000309e+00
2.026490000000000009e+02,9.979032000000000124e+00
2.026550000000000011e+02,9.979032000000000124e+00
2.026610000000000014e+02,9.979032000000000124e+00
2.026670000000000016e+02,9.940725000000000477e+00
2.026719999999999970e+02,9.921571000000000140e+00
2.026779999999999973e+02,9.883264000000000493e+00
2.026839999999999975e+02,9.979032000000000124e+00
2.026899999999999977e+02,9.883264000000000493e+00
2.026959999999999980e+02,9.988609000000000293e+00
2.027019999999999982e+02,9.931148000000000309e+00
2.027079999999999984e+02,9.921571000000000140e+00
